,Ticker,Book/Price,E/P,EBIT/P,SALES/P,RetYTD
951,GBT,0.10381489807373388,-0.16020244016122437,-0.1520620540035258,0.1029369562902174,0.2108
952,COLB,1.0077318055411482,0.07895269779678919,0.14018171779707012,0.24530496544190358,-0.0776
953,GPK,0.3157704197091506,0.034065132533403875,0.0955159598485638,1.1949514137697947,0.0728
954,FCEL,0.3369868152789932,-0.05300776513534172,-0.034043936201216644,0.03650037441930387,0.0115
955,SBUX,-0.03855254787914618,0.030424286685127144,0.03222034333010202,0.21054652576424782,-0.3203
956,CENTA,0.462482007978384,0.05741857410616647,0.09728570988832749,1.2500680385470224,-0.1122
957,KW,0.4499804423638009,0.10029245693267662,-0.02914066545259369,0.1376896442635052,-0.008
958,OHI,0.5522957563242689,0.058912906343907646,0.07591335096537491,0.15233265239808033,-0.0716
959,LTC,0.5480571768326625,0.04155618320684738,0.061064029329064295,0.11748152672511684,0.0773
960,CAKE,0.16147507756749377,0.03539563670636052,0.05187297488874887,1.4317790098978718,-0.0608
961,LFUS,0.24373617058885505,0.036534377050960264,0.05126032903353832,0.26774935621815493,-0.2722
962,ASGN,0.29182806330294175,0.06412582992809897,0.05628805466730913,0.6272566847931516,-0.0622
963,BLX,1.6490404775515075,0.10424574841553845,0.13462477882050683,0.2632156513775562,-0.0934
964,PSTG,0.11916608375189437,-0.044818164441883614,-0.03640240515717577,0.2675938802718668,-0.0559
965,MTX,0.634266576271421,0.06774080760022194,0.09922132889375573,0.7657101141331656,-0.1381
966,PDCO,0.33578273215714205,0.054375889047319784,0.07341883219487552,2.060980791612002,0.1928
967,SITE,0.09751848544625714,0.021980152151260004,0.028765970936212755,0.320454760201906,-0.3933
968,RDN,1.1489622451725379,0.16205244411097255,0.23005624548855927,0.35879663093672565,0.0525
969,SGRY,0.2282408536570094,-0.01485975805719189,0.06048697003251875,0.46635328142535504,0.0457
970,ACRS,0.22166791919152345,-0.10206624815592187,-0.07344411565978975,0.007594452250945774,0.1699
971,KAI,0.2105489466713377,0.03137796687053005,0.04511261779048994,0.2936740692628137,-0.1792
972,LGND,0.3170705181429573,0.022062444990132598,0.016127308269503104,0.10700814812297274,-0.3185
973,GTLS,0.2832250667001514,0.010354201065185543,0.016310932642449646,0.23085838821649732,0.1225
974,SM,0.5742896957959898,0.010084643868466381,0.3091954203953414,0.7301043886040812,0.4026
975,UVE,0.8096021343100516,0.03844885700989342,0.05476140682082385,2.1136810254033396,-0.2624
976,MTCH,-0.0054354478054608555,0.007408137993885258,0.022918219209242092,0.07957759238516086,-0.3036
977,FCBC,0.7583819218981944,0.09071330998699506,0.14989466774938306,0.24750969200661285,-0.1855
978,KURA,0.5435672225989476,-0.13998377696328787,-0.14083355507678047,6.049715198313824e-05,0.1521
979,CTMX,0.31565766038691134,-0.29527989043611214,-0.29588733869114464,0.24570928748474002,-0.4665
980,NVCR,0.05258602319064965,-0.007475010692476864,-0.00567924541189657,0.06853974132074152,0.122
981,RGNX,0.5457035213498582,0.09127688175209915,0.11446238066586568,0.33582452676356833,-0.0667
982,PEN,0.08835184466502259,0.0004893992383169565,0.0030804181050688223,0.06924110078981331,-0.3118
983,HPE,0.9781852502890892,0.16785543301490705,0.10354432021987556,1.3608682086040786,-0.0247
984,ANAB,0.3709957993022517,-0.06015821769466186,-0.05913608173756867,0.06575706628244625,-0.3422
985,SMBK,0.934091586959026,0.07567483946232102,0.14598348665808425,0.3244969308947546,-0.087
986,ABTX,0.9511235329334683,0.09500308338027105,0.15444218833526904,0.304914314157081,-0.0308
987,EQBK,0.8803591136320951,0.0922860275999935,0.19410663678625162,0.33345537316403906,-0.0914
988,AXSM,0.010939814321044256,-0.09127220773558119,-0.0872854398294604,6.049715198313824e-05,-0.0244
989,MIME,0.09833735694568593,0.008105558200758247,0.009807330295689674,0.13663199785853034,0.0013
990,FCPT,0.4073154614865153,0.036247693614964605,0.04969704876446725,0.08446147596469486,-0.0136
991,RMR,0.3412717653565735,0.06243836363070269,0.1357373222799798,1.0621623446431152,-0.1321
992,FTV,0.3472145796103547,0.022207833123245913,0.032537906716077265,0.191807200382512,-0.2374
993,SENS,-0.15535783699085548,-0.253276774656922,-0.04788137998119546,0.011450768970005385,-0.3558
994,AGR,0.9893158534643862,0.036666298406338914,0.04802403440490782,0.3609063233517857,-0.019
995,OCX,0.32585129944803587,-0.3202553128895956,-0.21881306726815528,0.03860731083666794,-0.4194
996,NTNX,-0.148290248995323,-0.1515459086399689,-0.09661363043399837,0.20431048223354048,-0.1836
997,HRI,0.2101070322085972,0.048198368223919166,0.08123392984459736,0.4458725442436717,-0.0687
998,TRHC,0.14482454089716615,-0.205342995921972,-0.1774175952622146,0.8604379334528169,-0.7033
999,GCP,0.28623190817160277,0.009067717353912102,0.030582159943618646,0.41493361344481744,-0.0126
1000,TCMD,0.3389752635585744,-0.03122304068480368,-0.0023157551130207456,0.5500103442348826,-0.0037
1001,CDEV,1.6157058981077375,0.08116062793415421,0.19410826293841965,0.6049334642617111,0.5719
1002,EDIT,0.3047096664917856,-0.10594792342163657,-0.10349546086661472,0.014058730589200551,-0.3721
1003,RETA,0.1937811553538612,-0.3098452202337954,-0.2549602340156282,0.01197138258185089,0.2935
1004,ATKR,0.16907846723475983,0.11494139311098903,0.15621519543569007,0.5725031907563904,-0.175
1005,NGVT,0.23931064044790937,0.04194506773062941,0.10910689929593019,0.4942130545907775,-0.1304
1006,NTLA,0.1181125771761852,-0.03041730067645918,-0.030412531864294542,0.0037529416304294466,-0.4931
1007,FWONK,0.4317695536329034,-0.012939466118336223,0.002724098130176047,0.1454668401514009,0.0857
1008,ADNT,0.5258011416895456,0.24519682870034365,0.061741800728696644,3.027339906697384,-0.3024
1009,SELB,0.055881852152018296,-0.06373771751826712,-0.011406637109490171,0.21110342948968785,-0.684
1010,TWLO,0.2321219413796258,-0.01998760927301109,-0.019108798344189836,0.0597974182006575,-0.4794
1011,VVV,0.02011263073209976,0.06257262894431036,0.06853192693900659,0.44411668305473617,-0.1805
1012,JELD,0.35424315342786816,0.07100778853930878,0.1137217354747344,2.007020493306571,-0.2162
1013,PI,-0.005047918077886241,-0.02336188882922072,-0.016401631977877397,0.08672201116056587,-0.4265
1014,SYRS,0.4214576744090354,-0.4280848339728378,-0.37843644085681544,0.11616322674223079,-0.722
1015,HGV,0.31817176379112627,0.028168123957363293,0.07970298710663024,0.3737077809116096,-0.0543
1016,PK,0.9971291281683443,-0.10280374434619723,-0.03941930066433706,0.30370779375477874,0.0148
1017,TPIC,0.21925421349526655,-0.2868470484677807,-0.10935742579099222,3.1149642726668643,-0.1397
1018,GOLF,0.2708388002648644,0.04645541300499124,0.06747621923740746,0.557842576888691,-0.2168
1019,HONE,0.9337284955878142,0.08043887456561194,0.15413109437503297,0.3362069207261468,-0.0741
1020,AA,0.4259401178519417,0.03911136784214105,0.18935736831731226,1.1078819161251703,0.4731
1021,KNSL,0.1287440245594707,0.028103747195870703,0.034941400910024664,0.11778006719045037,-0.0259
1022,FHB,0.7624661037867652,0.0762591798636071,0.14306168765147917,0.21070445689772382,-0.0124
1023,PTGX,0.1833802387150199,-0.07673986937884168,-0.07691956943377856,0.016721273479279115,-0.4167
1024,INSW,1.6061256604658143,-0.18329155225476124,-0.09658876588045302,0.3742200236780193,0.408
1025,MDGL,0.13531076226146016,-0.16686995675771438,-0.16730878680864722,6.049715198313824e-05,-0.0622
1026,ATOM,0.06078280178882751,-0.0336542386564827,-0.033258029279401795,0.0008566689234181672,-0.4369
1027,RCKY,0.6808040476278957,0.07074195959253954,0.17685317851927398,1.7694161026991986,0.0354
1028,DFIN,0.2423471027628855,0.09378897159974801,0.15209369897532815,0.6385235468816292,-0.3532
1029,LIVN,0.2780126746224131,-0.029165621032689968,0.010952408145682357,0.22233476579327516,-0.0665
1030,UEIC,0.5283004057752375,0.010148688529454842,0.05115697155170021,1.151758407224503,-0.2667
1031,FBK,0.6875618827627709,0.09132523398788626,0.15918527975738572,0.29432416490408186,-0.0582
1032,EVBG,0.17445948230189587,-0.035743363434813706,-0.025452384720243783,0.1389197288955095,-0.2604
1033,ELS,0.08695952801521108,0.016129462016646463,0.02381590239423311,0.07838500183590172,-0.1018
1034,TTD,0.034474462029657066,0.003109573875915905,0.0028173783951321515,0.027006740077782518,-0.3062
1035,ELF,0.20748746694396297,0.004795405435255027,0.009265320418149196,0.24477959290901427,-0.2291
1036,HUM,0.2691389254179704,0.049091073896200696,0.05483203480530292,1.3902833147337248,-0.0071
1037,AVID,-0.08474121446616688,0.028267561167736308,0.033661127673525755,0.2799873657907242,0.113
1038,INTU,0.05615355807410506,0.011732560213679667,0.014315771822317188,0.05469694536086452,-0.2769
1039,SCVL,0.5612684998151578,0.028935973707005666,0.03594603950282456,1.7674721004267018,-0.1968
1040,CSTR,0.8153881817431767,0.10442324930862527,0.17589794619760318,0.30277743918933725,-0.0323
1041,ALG,0.40659410485651276,0.04623615513950833,0.06801315661620741,0.7687624352757209,-0.0704
1042,MCHP,0.14127874786430183,0.009248991868952625,0.02709049307008047,0.14396026725847724,-0.2509
1043,CHS,0.8673188931637029,-0.5212132484152764,-0.37843644085681544,6.119348181594341,-0.0409
1044,FLGT,0.38194710887461586,0.16723743705242516,0.22373071820555804,0.3271757637893985,-0.442
1045,BANF,0.5093459952456275,0.07286779182222633,0.12251074094638008,0.21289279752019813,0.1786
1046,CB,0.7241499077851289,0.10355219986229722,0.09187392741032482,0.49253690097285413,0.089
1047,ASIX,0.45215344291392623,0.10513644927290983,0.14082046306637636,1.2670021021122655,0.0711
1048,DZSI,0.29566869469534857,-0.07774172210814266,-0.03347446524127101,0.7849845034340804,-0.2269
1049,COUP,0.04218796070860057,-0.007304886048340232,-0.007067063678505807,0.021967056934554478,-0.3679
1050,FOSL,0.8632896863508405,0.04739999456560573,0.21343602176694823,3.485086743630065,0.0496
1051,SANM,0.7046172052864691,0.10089310868764312,0.11115465174961842,2.5342148140975143,-0.0545
1052,TCBK,0.7831063056020634,0.09211942241188699,0.15935787074358237,0.2667638479399637,-0.0992
1053,ATR,0.24541983955067695,0.03041841862794313,0.04607892518465465,0.40216372746444756,-0.0415
1054,ORLY,-0.0014031677174432074,0.04572837888131444,0.061624376555686526,0.28154112511916873,0.0108
1055,RCL,0.25952463550853966,-0.2684522765196249,-0.1933251233513057,0.07818737191677871,0.0739
1056,JBL,0.2101267394775494,0.0684682634252689,0.10516174368047768,2.8808808827715513,-0.1905
1057,ANIK,0.554838290975533,0.007989625006157946,-0.017335978786946486,0.28563585828739896,-0.3528
1058,RGA,1.677414118758116,0.08389361224504854,0.04690971835420057,2.198502133533533,0.029
1059,GABC,0.6458073585629919,0.08128590343972397,0.13005918450811274,0.22205252543458406,-0.0593
1060,TWI,0.31502639352399153,0.06812428586690206,0.11701863527433919,2.4457684742577954,0.354
1061,CDW,0.02556481689983287,0.03581320389283658,0.053372034488484855,0.754258097928355,-0.1553
1062,HR,0.4590136748732499,0.014002639930043057,0.013411100392351204,0.11217677668374988,-0.1302
1063,AKR,0.780511960587027,0.012078955455758666,0.017712176485788465,0.15742036681368646,-0.0293
1064,SKT,0.23815766997010304,0.004543645205392895,0.056739753676425884,0.21618641961355795,-0.096
1065,ALL,0.7627226058777243,0.04843692945702694,0.1916878609156138,1.5324123748418255,0.1998
1066,IRTC,0.08052521262369601,-0.029200994854481698,-0.028792484572384487,0.09300234966010648,0.2279
1067,OFIX,0.5463212865782471,-0.06222958994220394,0.014591419262875356,0.7531289951995869,0.0415
1068,SPNS,0.21704567969331945,0.025049573685685972,0.031164471419265375,0.24482691069047152,-0.2697
1069,PZZA,-0.03927937436493993,0.025119376532118248,0.03795345740111037,0.4329209932504045,-0.2425
1070,BBSI,0.40722160740931246,0.07436144242334057,0.08577372398330807,1.8652675100116212,0.0639
1071,BL,0.05322174174334355,-0.018856585119510414,-0.006514602127151044,0.06970555504803101,-0.3279
1072,YUMC,0.3307781161398719,0.046410194866563656,0.03651872909197282,0.4618986363840926,-0.1605
1073,BCO,0.03957506037609821,0.03384793781760595,0.11058494513223541,1.3514078747291685,0.004
1074,CPT,0.20867008714019963,0.015108148005716906,0.011076716829812412,0.057921535469656386,-0.0787
1075,IIPR,0.23726023830037635,0.016927748539366145,0.020161826157493314,0.030435197891446733,-0.3546
1076,MCRI,0.3228530090059122,0.049354611420171945,0.06463127897501696,0.28492112778111967,0.1716
1077,CNDT,0.9842326794220092,-0.024344977936233442,0.11303025470394099,3.599578880571659,0.0487
1078,EQR,0.32124778103735085,0.03921854968988186,0.018417608833093742,0.07315730010482359,-0.0008
1079,BWA,0.6429315374361615,0.0496911680488225,0.12908599521062827,1.373030822175844,-0.1788
1080,FLL,0.271810210181649,0.028228810010969108,0.09219096247388937,0.434450212093472,-0.2089
1081,SPTN,0.8454121878600352,0.07964294698968213,0.09788120452800353,6.119348181594341,0.3455
1082,BFS,0.174089839467948,0.038282533626667406,0.0847154043427958,0.1892663019400049,0.0228
1083,WINA,-0.04329171488980224,0.044218848563337146,0.056864198643473834,0.08663881410896739,-0.1041
1084,PFGC,0.34637381433041275,0.006693611055148284,0.04174050333652664,4.802805724928767,0.0933
1085,LW,0.04175079489482609,0.027607995458959072,0.04298438059500613,0.31903827351487474,0.0841
1086,ARWR,0.059104971329487124,-0.020362937908956963,-0.021546708609276027,0.019992684273940214,-0.2931
1087,CASH,0.46084162215505803,0.07500030961682563,0.16924132022308078,0.2946694779521594,-0.1924
1088,MAR,0.026225099787061088,0.020382874586973222,0.032067324987148954,0.2564829596571908,0.0924
1089,BDC,0.3231462075512817,0.02162399500643857,0.096027451395272,0.8145911986703905,-0.2536
1090,QCRH,0.7743203923470369,0.11312116276729099,0.172650309723582,0.3437805949254742,0.0054
1091,VREX,0.3884405618427434,0.013984824697007521,0.0619672404677747,0.6575278784265433,-0.3429
1092,BYD,0.21084091053688822,0.06355676179752438,0.12648158155952366,0.46173560076602066,-0.0499
1093,DECK,0.18043723425417532,0.04779779805417516,0.0634339217477676,0.31804491782376926,-0.2595
1094,ALBO,0.3907374261095453,-0.07571861538487898,-0.2511374869603444,0.09029049937416997,0.5693
1095,COST,0.07002518229387111,0.019962200395434563,0.02913197489303782,0.7811411945830035,0.04
1096,LXP,0.4956525348665647,0.08633322340050911,0.01767691295128444,0.07756989854293983,-0.1492
1097,REG,0.4691534168143787,0.02808460926524168,0.03236104860185506,0.09432776737124268,-0.0633
1098,FFIN,0.24438113724528038,0.03161158576384275,0.046729753517091396,0.07203824784893495,-0.1778
1099,PTEN,0.885339008643333,-0.3600490227087577,-0.3657599042428957,0.7464967080745001,1.0911
1100,INCY,0.2323209834998294,0.058454916983974474,0.03823678888717603,0.1840243369590815,0.1136
1101,ITRI,0.36074457767197354,-0.026263690281885757,0.01285273989746976,0.6404946560735576,-0.2701
1102,URBN,0.5899780902408603,0.0004935925615441236,0.014643245992475667,1.3776459915811317,-0.1124
1103,CNTY,0.3924923614142296,0.05715117124981813,0.18988866025094747,1.0766934796616159,-0.0739
1104,UFPI,0.3473930667309745,0.09404447573314194,0.12724096069462368,1.51628088714652,-0.204
1105,ICHR,0.3810029189336593,0.05394830582163009,0.06851911934760924,0.8346635887240301,-0.3654
1106,FWRD,0.18178593400721746,0.03243707985366988,0.04876141716450205,0.5090605721747288,-0.2497
1107,SCHN,0.5846705455727438,0.11550643856472266,0.14769968191656851,1.9297834294851632,0.0528
1108,VIAV,0.19260954108315767,0.011460118538892061,0.03447979265388999,0.29803765978910396,-0.1663
1109,KALV,0.5545429265747287,-0.09970832447431212,-0.12488982956763214,6.049715198313824e-05,0.0854
1110,NYCB,1.1520215126112556,0.10496939634861771,0.16467514360059993,0.30821550941288756,-0.1777
1111,SUI,0.2720120010837682,0.015611042481198243,0.019028452738786884,0.09348905827029315,-0.1162
1112,SHOO,0.2169364275516203,0.05093597587075433,0.06727182862998318,0.49850409529888734,-0.1214
1113,SPG,0.06322781485147726,0.04284716199383244,0.060832513227936175,0.11232608898296595,-0.1996
1114,EMN,0.36593765869494593,0.05498046520013476,0.09449967939299708,0.6720832595526391,-0.1075
1115,UFPT,0.36728873757553465,0.03000703992432317,0.04086442790650935,0.38971751713372504,0.0376
1116,LNG,-0.09996068446358243,-0.0910960263314561,-0.027060535350701426,0.6167935816142636,0.3758
1117,MED,0.08339394792499077,0.06756024315262286,0.08906422895407771,0.6285568507907455,-0.1211
1118,HAIN,0.3607590421814182,0.018326925009553092,0.046879300073877896,0.4667490951886209,-0.1929
1119,MAA,0.22541608074495995,0.020171280198132382,0.019506425407013868,0.06913110539245801,-0.1048
1120,JNCE,0.5228322249483283,-0.21228663320973384,-0.21271647673150723,0.06285760674106776,-0.188
1121,MLM,0.23774714381837786,0.02555619000388818,0.037397527863340996,0.19695546289117524,-0.1718
1122,TSCO,0.07419579221332542,0.03694160688732153,0.05075641055327347,0.47166871205420197,-0.0435
1123,ALB,0.20564244074000057,0.004521068324804081,0.02112222707960209,0.12165988242294144,-0.0979
1124,BZH,0.9975742268580929,0.1679234260039556,0.2021188619481479,2.9454521143618244,-0.3575
1125,IVZ,1.0818018646631047,0.15351106884695462,0.1622236555866425,0.6493938300192224,-0.0877
1126,WRK,0.9927607737720536,0.07131190771900574,0.11680589346172822,1.5946798917944094,0.1256
1127,BCRX,-0.04190193077639359,-0.07208936853947767,-0.06611971616539329,0.06155689959551512,-0.1776
1128,FMNB,0.7513137160013414,0.08244807356905025,0.14292441300435313,0.24594474719544707,-0.1375
1129,MAC,0.8208835400832379,0.0038427216981270344,0.03800342105957408,0.23254245308964414,-0.1759
1130,AVB,0.30970368574107593,0.028450430708844975,0.018270163546553014,0.06610305375300948,-0.0237
1131,CPRT,0.09820778173241988,0.026060033575164055,0.03162355347939859,0.07492504184378831,-0.2285
1132,SCSC,0.8174253530097968,0.012068128144001712,0.08231704304097064,3.5224020903093525,-0.0368
1133,MPAA,0.8059269464536082,0.05747426356750964,0.09787699019624371,1.4472456323600764,-0.0756
1134,LMNR,0.6652341909339365,-0.012971444727169918,-0.023462444632928098,0.6258674959947225,-0.0767
1135,PLD,0.2678520812441559,0.02360137559375605,0.016237791175058806,0.0414633834360388,-0.0336
1136,FMBH,0.8193622072810827,0.06655522856014247,0.13799772298134336,0.32673976841003716,-0.1306
1137,EXP,0.31646362177908427,0.07904523037783905,0.08595555199631624,0.37785941336643897,-0.2563
1138,SMBC,0.6100709284433465,0.10155543623473426,0.14946601062457562,0.27878667729576256,-0.1236
1139,AEO,0.3255102467063417,-0.06268797777532446,0.002540481567287512,1.1260414203337885,-0.3088
1140,ADC,0.6374586742221822,0.024036851066158677,0.034433168066917645,0.06670529400867044,-0.0196
1141,IR,0.3567824826574789,0.022295189301208898,0.024875485876335472,0.20421997040986437,-0.2494
1142,NKTR,0.27118785523095545,-0.20906042683915127,-0.17803722072748945,0.04067051567166387,-0.544
1143,ABCB,0.857820530651427,0.10899344356924195,0.18455200977324868,0.3090275406550897,-0.1793
1144,PENN,0.4613825653760088,0.047679219919013874,0.12676689934741617,0.6690727034738045,-0.2812
1145,SSD,0.19699849032514238,0.04433255525065347,0.06114101395550478,0.2617583593501421,-0.2431
1146,ESS,0.26079209683939486,0.021257834741352358,0.025996828906142556,0.07183879688325613,-0.0191
1147,HIW,0.5234610580544249,0.06697990577384096,0.05032734615086465,0.1649785097913093,-0.0206
1148,IMAX,0.34029749747741606,-0.021339133913085496,0.0013981438002079842,0.24358379099686375,-0.0561
1149,FR,0.2516490559153165,0.031071517380934235,0.020553978954787527,0.054591196578068525,-0.0698
1150,FDP,1.3731621204433004,0.06095154504547747,0.08365599557491783,3.2395746191671275,-0.037
1151,GBX,0.879632386484217,0.021845050434676952,0.02676669449141037,1.1757469317934863,-0.0144
1152,MATW,0.5515990443368135,0.0025216530709704964,0.06572589076528185,1.4480267804755422,-0.174
1153,AIV,0.4327919602900569,-0.005109826866269588,0.015602696383874954,0.1759665285070929,-0.1036
1154,GEO,1.0285105018936676,0.08156558985260765,0.31137535916995224,2.377507670677008,-0.1252
1155,MLR,0.7570591880825153,0.042649780624536573,0.06197140378781479,1.8825096280141498,-0.1886
1156,ADTN,0.31881024646286654,-0.007709076057280141,-0.012756802290964207,0.5026335444763114,-0.2199
1157,AMED,0.17697145437449557,0.03972699434368411,0.04996542851577022,0.41947348583397615,-0.0504
1158,DAR,0.2944868707374323,0.05842364033063037,0.04793516644493147,0.4255677971756646,0.1599
1159,SIRI,-0.10420615749222424,0.052162625121821966,0.08078458304635289,0.34521018878185983,0.0173
1160,O,0.5918614082057344,0.008492066896918475,0.02183238636583105,0.04941164084647116,0.0142
1161,AZPN,0.07747107294606655,0.03094007488085764,0.03511143121135816,0.06863020846797331,0.0641
1162,NWBI,0.8832820757076069,0.08607807276681945,0.15511489258254366,0.29900839452388106,-0.0749
1163,COF,1.0163572022524907,0.2063390475988196,0.27563499409266046,0.5334672083723154,-0.0862
1164,HAFC,0.8935878585034207,0.13704420168186734,0.21095976966541308,0.35671184800086037,0.0114
1165,NSIT,0.4057039797794647,0.05896338949987423,0.08882398004182883,2.536575742250002,-0.0556
1166,RCII,0.1614656930984618,0.04244924879929402,0.14297853248310008,1.4418560238504,-0.4798
1167,ACIW,0.30996747622098636,0.03182180724238644,0.05560418254652648,0.34129872497124497,-0.2078
1168,DLTR,0.2889306712541833,0.053218957044457824,0.0866637342078763,1.0116836880052074,0.2315
1169,NATI,0.21181199734965883,0.015459700026464705,0.024795409828036376,0.2543898269562187,-0.1136
1170,ABC,0.008077041419991198,0.05568780746245818,0.09673511397123881,6.119348181594341,0.2131
1171,CBZ,0.3460916676353626,0.03482147425536365,0.05066495767486573,0.5427669028398392,0.0644
1172,BMRC,0.7594269001948902,0.05603026200723811,0.1153604885849639,0.19979371596026263,-0.1399
1173,HLIT,0.2443950511176994,0.010946501192965459,0.016096824222943774,0.4188552235937256,-0.2738
1174,DRI,0.18059911187069236,0.04040063314500967,0.044124193803535904,0.46198473887621816,-0.1274
1175,RMD,0.07606223988143067,0.01250725154632177,0.02418613375123248,0.0842635892658035,-0.1009
1176,BHB,0.9773446835310645,0.09055508754768347,0.1607197842531203,0.35183044485592885,-0.0353
1177,SKY,0.32446787385097453,0.04844612225594279,0.06206141191809188,0.8108007707646292,-0.3496
1178,CRK,0.537464843893554,-0.12827940685003275,0.4154669688794921,0.9821513978262949,1.063
1179,FOXA,0.5231598141620448,0.1011232221926096,0.1300491671453793,0.6071626396671614,0.0602
1180,ARNC,0.4443684790058199,-0.11418400399049224,0.11418400399049224,2.1582790074172635,-0.1845
1181,IAC,0.6119008723053152,0.05096440722602201,-0.00236864270592733,0.3155029525905242,-0.2659
1182,AAN,0.9404907781836145,0.14396659436514325,0.2066990681209736,2.4168221457169694,-0.1327
1183,SBGI,-0.3372725016384924,-0.2143143039469753,0.012424017620114509,3.1753718367409336,-0.1347
1184,DISH,0.9048374519801559,0.1404833763088267,0.18666113476631652,1.0420452904313537,0.0231
1185,HA,0.6046707464475836,-0.15382560452278918,-0.37843644085681544,1.6964178332383308,0.0386
1186,LSI,0.26397110079468933,0.019476916961748008,0.026611169690995164,0.06211314492506447,-0.0503
1187,PLAY,0.1071280552053453,-0.14470033738430052,-0.16770918295743875,0.30517569198206435,0.1974
1188,WAB,0.5960507563027796,0.032604286052048924,0.05574281163737396,0.4570443109303345,-0.0319
1189,AAWW,1.0216477071986123,0.17940040015565875,0.26936843692817863,1.4658573200579623,-0.2727
1190,SHO,0.7453848253992434,0.013331064354929976,-0.02795683322225927,0.19776485104784117,0.0153
1191,KFRC,0.11647752901014168,0.04647639246306074,0.06673257452741799,0.9767492043181272,-0.0322
1192,IART,0.29692780606847907,0.029797572187048517,0.049005484637275006,0.27183915791671515,-0.0643
1193,ACGL,0.7549585167800759,0.12805480022474153,0.11090488312896031,0.5293942320293853,0.1019
1194,MD,0.38122916383903427,0.05569215862919963,0.08149364631030329,0.8016308833150831,-0.1334
1195,NOVT,0.08304085696789328,0.008017651123942359,0.013867409415520338,0.11259104112464666,-0.2706
1196,ERIE,0.13325913184456673,0.02956664095145145,0.03157543740929917,0.261457907182506,-0.0307
1197,RE,0.9426759512522069,0.12821829564922876,0.0950566619726657,1.0480817823057782,0.0608
1198,MYGN,0.4383152173913043,-0.012318840579710144,-0.044519927536231886,0.31277173913043477,-0.1312
1199,THG,0.6759402746403647,0.0899921119882733,0.11935185045877277,1.1236225532655724,0.1492
1200,RICK,0.256552816298579,0.043280260229412774,0.07405695371797068,0.27857387433658626,-0.1846
1201,POOL,0.04709577525190075,0.02859981507952047,0.03649722245641811,0.23278071995202654,-0.2684
1202,DVA,0.06826305878093511,0.08840672747900215,0.159965443048528,1.0498030763072694,0.0676
1203,BANR,0.8133886708533385,0.0967446922978347,0.1470447335113392,0.29686119033072195,-0.0892
1204,OPK,0.5141241038850027,-0.00919648908354962,-0.004411983831642871,0.5414582063291317,-0.3056
1205,HSIC,0.32212440030331513,0.05936576623816531,0.08225024061995605,1.166284525817099,0.1784
1206,SWM,0.7254706998952525,0.09453876461549097,0.12282595402800008,1.5313365696997412,-0.1247
1207,AEIS,0.2544224537466003,0.03936363824351345,0.05061243710417429,0.42536253529269374,-0.1876
1208,EL,0.0452274200671657,0.021430195739271185,0.02293852310489236,0.12118140998349548,-0.2872
1209,WAT,0.016243863240879154,0.030619846170631897,0.036867489278238845,0.12312029324213851,-0.2072
1210,FFIC,0.9162101307958757,0.11026557944667827,0.19851255450052832,0.3939824352660041,-0.1305
1211,NTAP,0.046581907994951474,0.049642033337685514,0.06378661269965619,0.39060799930365153,-0.1793
1212,NWPX,0.9027874677681715,0.03670940032074133,0.06925183929291635,1.061851978573918,-0.1742
1213,NVAX,-0.03241054980450538,-0.1607059075679852,-0.14212550439518912,0.105643279795169,-0.5908
1214,CTXS,0.04633608011372838,0.026035844765606227,0.030752623812700334,0.27239678406942913,0.0809
1215,HTLF,0.9681871703362093,0.10278996012105886,0.18544846895082828,0.3354439527884002,-0.0887
1216,TGTX,0.08713193514952958,-0.12789512996878133,-0.12667129355944606,0.00245759283759937,-0.5342
1217,MSM,0.24680593992222766,0.04651601787751245,0.07972403737135396,0.695514047793651,0.0114
1218,HIG,0.7572019039033814,0.10227782870132486,0.10958647692564787,0.9399613559506537,0.0856
1219,SCCO,0.17081411564487892,0.07120608553688929,0.1271296192016094,0.22918797205525338,0.1795
1220,LNDC,0.637158476298144,-0.10263522579828228,0.01850041969999345,1.7097837779157838,-0.0757
1221,CMCO,0.5750332427653816,0.009876945365588852,0.05175905511756363,0.7046429322635486,-0.1801
1222,CSGS,0.23318622324028276,0.038630886475525913,0.06919549046581219,0.5589127828332761,0.1177
1223,IRM,0.05645010314101232,0.029691979206828686,0.0594421923345706,0.2962168301622687,0.059
1224,HUBG,0.460244721405651,0.05888172723579146,0.08226045891169795,1.4533399895226142,-0.2601
1225,IDT,0.1449219103813258,0.08480530197034164,0.04985118922042026,1.271960859269911,-0.2991
1226,ABUS,0.3004219904237443,-0.13518892051912035,-0.1270382592783319,0.019482154821358143,-0.2931
1227,CENX,0.2786599582822876,-0.11060351313294599,0.04673014977370429,1.464454056293495,0.6552
1228,SASR,0.7005319340583502,0.10837812552562517,0.16894176203073852,0.25461370982020226,-0.105
1229,TRV,0.7656055845556466,0.09705568770183051,0.12716362359185768,0.9227446267140719,0.1778
1230,TCX,0.12776450940113535,0.003734402127214918,-0.008231448208471645,0.3378468312099306,-0.2225
1231,FCN,0.30059049253672354,0.04460784999970555,0.05864749711110986,0.527060487653033,0.0621
1232,TUP,-0.27710312036042944,0.024887098207165562,0.31403236286138475,2.143903089104375,0.3048
1233,NBIX,0.16999410959275274,0.011085496520750105,0.025709443939864646,0.14023895431105185,0.1656
